id_empleado,date,score_satisfacion,score_inclusion,work_life_balance,percepcion_equidad
204,2022-11-01,2,5,5,3
204,2023-11-01,4,2,5,3
204,2024-11-01,2,2,4,3
205,2021-10-01,4,2,3,4
205,2022-10-01,3,3,4,4
205,2023-10-01,2,3,3,4
205,2024-10-01,4,4,4,4
206,2021-07-01,3,3,5,3
206,2022-07-01,2,5,4,3
206,2023-07-01,3,2,3,3
206,2024-07-01,4,5,3,3
207,2021-07-01,4,4,3,3
207,2022-07-01,4,3,5,3
207,2023-07-01,4,5,4,3
207,2024-07-01,3,4,4,3
208,2021-07-01,4,3,4,4
208,2022-07-01,5,3,5,4
208,2023-07-01,4,5,3,4
208,2024-07-01,3,5,3,4
209,2022-12-01,2,3,2,4
209,2023-12-01,3,5,2,4
209,2024-12-01,2,3,1,4
210,2021-02-01,4,3,4,4
210,2022-02-01,2,2,4,4
210,2023-02-01,3,4,5,4
210,2024-02-01,2,2,4,4
210,2025-02-01,2,5,4,4
211,2021-04-01,4,5,3,4
211,2022-04-01,4,4,4,4
211,2023-04-01,2,5,4,4
211,2024-04-01,3,4,4,4
212,2021-09-01,3,5,3,4
212,2022-09-01,3,2,5,4
212,2023-09-01,2,3,3,4
212,2024-09-01,4,3,5,4
213,2021-08-01,5,4,5,4
213,2022-08-01,4,3,3,4
213,2023-08-01,4,4,4,4
213,2024-08-01,4,5,5,4
214,2021-01-01,3,3,5,4
214,2022-01-01,3,2,5,4
214,2023-01-01,4,3,5,4
214,2024-01-01,4,2,5,4
214,2025-01-01,2,2,3,4
215,2021-12-01,2,5,3,4
215,2022-12-01,4,5,5,4
215,2023-12-01,2,2,3,4
215,2024-12-01,4,3,5,4
216,2021-08-01,3,3,3,4
216,2022-08-01,3,5,4,4
216,2023-08-01,3,5,5,4
216,2024-08-01,4,3,3,4
217,2021-10-01,3,5,3,4
217,2022-10-01,3,3,5,4
217,2023-10-01,4,2,3,4
217,2024-10-01,4,3,3,4
218,2021-07-01,3,2,5,4
218,2022-07-01,4,3,4,4
218,2023-07-01,3,2,3,4
218,2024-07-01,4,2,3,4
219,2021-09-01,2,3,5,4
219,2022-09-01,3,3,3,4
219,2023-09-01,2,3,4,4
219,2024-09-01,4,4,3,4
220,2021-02-01,4,4,3,4
220,2022-02-01,2,3,5,4
220,2023-02-01,2,3,3,4
220,2024-02-01,4,3,3,4
220,2025-02-01,3,5,3,4
221,2021-04-01,4,4,4,4
221,2022-04-01,3,3,4,4
221,2023-04-01,3,2,5,4
221,2024-04-01,4,4,4,4
222,2021-10-01,3,2,3,4
222,2022-10-01,3,4,2,4
222,2023-10-01,2,3,1,4
222,2024-10-01,4,5,2,4
223,2021-10-01,2,2,5,4
223,2022-10-01,3,5,4,4
223,2023-10-01,2,4,3,4
223,2024-10-01,4,2,5,4
224,2021-06-01,2,4,3,4
224,2022-06-01,3,3,5,4
224,2023-06-01,4,3,3,4
224,2024-06-01,2,5,5,4
225,2021-06-01,4,4,4,4
225,2022-06-01,3,5,3,4
225,2023-06-01,4,5,3,4
225,2024-06-01,4,3,4,4
226,2021-09-01,2,2,2,4
226,2022-09-01,3,3,3,4
226,2023-09-01,2,2,3,4
226,2024-09-01,3,5,1,4
227,2021-01-01,3,2,3,4
227,2022-01-01,4,2,5,4
227,2023-01-01,4,4,3,4
227,2024-01-01,5,5,3,4
227,2025-01-01,4,5,3,4
228,2021-10-01,2,2,3,4
228,2022-10-01,4,5,4,4
228,2023-10-01,3,3,3,4
228,2024-10-01,3,2,5,4
229,2021-09-01,2,4,4,4
229,2022-09-01,4,3,4,4
229,2023-09-01,3,4,5,4
229,2024-09-01,3,5,5,4
230,2021-02-01,2,5,5,4
230,2022-02-01,2,5,4,4
230,2023-02-01,3,3,3,4
230,2024-02-01,3,4,3,4
230,2025-02-01,3,2,3,4
231,2021-11-01,3,3,5,4
231,2022-11-01,2,2,4,4
231,2023-11-01,4,5,3,4
231,2024-11-01,3,5,3,4
232,2021-08-01,4,5,4,4
232,2022-08-01,4,2,5,4
232,2023-08-01,4,3,5,4
232,2024-08-01,2,2,4,4
233,2021-01-01,5,4,4,4
233,2022-01-01,5,4,3,4
233,2023-01-01,3,5,5,4
233,2024-01-01,4,4,3,4
233,2025-01-01,3,5,4,4
234,2021-03-01,3,5,5,3
234,2022-03-01,3,5,5,3
234,2023-03-01,2,5,3,3
234,2024-03-01,2,4,5,3
234,2025-03-01,2,2,4,3
235,2021-05-01,3,2,3,4
235,2022-05-01,4,2,4,4
235,2023-05-01,3,4,3,4
235,2024-05-01,4,5,5,4
236,2021-10-01,4,5,3,3
236,2022-10-01,2,2,3,3
236,2023-10-01,2,2,4,3
236,2024-10-01,2,2,4,3
237,2021-02-01,5,3,4,4
237,2022-02-01,3,2,3,4
237,2023-02-01,3,3,3,4
237,2024-02-01,3,2,5,4
237,2025-02-01,4,3,4,4
238,2021-08-01,3,5,4,4
238,2022-08-01,4,5,4,4
238,2023-08-01,4,4,5,4
238,2024-08-01,3,4,3,4
239,2021-06-01,3,2,3,4
239,2022-06-01,4,5,3,4
239,2023-06-01,4,5,4,4
239,2024-06-01,3,4,4,4
240,2021-07-01,2,4,5,4
240,2022-07-01,3,5,5,4
240,2023-07-01,3,5,4,4
240,2024-07-01,4,3,5,4
241,2021-10-01,3,3,5,4
241,2022-10-01,2,4,5,4
241,2023-10-01,2,4,3,4
241,2024-10-01,4,4,5,4
242,2021-03-01,3,5,4,4
242,2022-03-01,2,3,3,4
242,2023-03-01,4,4,4,4
242,2024-03-01,2,2,5,4
242,2025-03-01,2,2,3,4
243,2021-08-01,2,4,3,3
243,2022-08-01,2,3,5,3
243,2023-08-01,2,4,4,3
243,2024-08-01,3,4,5,3
244,2021-03-01,4,3,3,4
244,2022-03-01,3,3,5,4
244,2023-03-01,2,4,4,4
244,2024-03-01,4,2,4,4
244,2025-03-01,4,3,4,4
245,2021-11-01,2,4,3,4
245,2022-11-01,3,2,4,4
245,2023-11-01,2,2,3,4
245,2024-11-01,3,4,4,4
246,2021-08-01,3,5,4,3
246,2022-08-01,4,2,4,3
246,2023-08-01,2,4,4,3
246,2024-08-01,2,3,4,3
247,2021-10-01,4,5,5,4
247,2022-10-01,3,2,4,4
247,2023-10-01,3,4,4,4
247,2024-10-01,4,4,3,4
248,2023-01-01,2,3,3,4
248,2024-01-01,4,2,5,4
248,2025-01-01,3,5,5,4
249,2021-07-01,4,5,4,4
249,2022-07-01,3,2,5,4
249,2023-07-01,2,4,5,4
249,2024-07-01,2,4,5,4
250,2021-04-01,3,3,3,4
250,2022-04-01,2,5,4,4
250,2023-04-01,3,4,4,4
250,2024-04-01,2,5,3,4
251,2021-08-01,4,2,3,3
251,2022-08-01,3,2,3,3
251,2023-08-01,4,5,4,3
251,2024-08-01,2,4,3,3
252,2021-05-01,2,4,5,4
252,2022-05-01,3,4,4,4
252,2023-05-01,2,5,5,4
252,2024-05-01,4,4,3,4
253,2021-03-01,3,3,5,3
253,2022-03-01,4,4,5,3
253,2023-03-01,2,4,4,3
253,2024-03-01,4,3,4,3
253,2025-03-01,3,3,4,3
254,2021-12-01,3,2,3,4
254,2022-12-01,2,4,4,4
254,2023-12-01,4,3,4,4
254,2024-12-01,2,5,5,4
255,2021-04-01,4,3,4,4
255,2022-04-01,2,2,3,4
255,2023-04-01,4,2,3,4
255,2024-04-01,4,2,5,4
256,2021-06-01,3,3,4,4
256,2022-06-01,3,5,4,4
256,2023-06-01,3,2,3,4
256,2024-06-01,3,2,5,4
257,2021-04-01,2,2,3,4
257,2022-04-01,3,2,4,4
257,2023-04-01,3,3,4,4
257,2024-04-01,2,5,5,4
258,2021-04-01,2,2,4,4
258,2022-04-01,2,5,3,4
258,2023-04-01,3,2,5,4
258,2024-04-01,4,3,5,4
259,2021-09-01,3,4,3,4
259,2022-09-01,4,3,3,4
259,2023-09-01,4,4,3,4
259,2024-09-01,4,4,3,4
260,2021-01-01,2,2,3,2
260,2022-01-01,2,2,1,2
260,2023-01-01,3,4,4,2
260,2024-01-01,4,4,3,2
260,2025-01-01,3,5,4,2
261,2021-06-01,4,4,1,4
261,2022-06-01,4,2,2,4
261,2023-06-01,2,3,2,4
261,2024-06-01,2,3,1,4
262,2021-07-01,2,4,4,4
262,2022-07-01,3,2,4,4
262,2023-07-01,2,4,5,4
262,2024-07-01,2,3,4,4
263,2021-03-01,5,2,5,4
263,2022-03-01,3,3,5,4
263,2023-03-01,4,5,3,4
263,2024-03-01,3,5,5,4
263,2025-03-01,5,2,5,4
264,2021-04-01,4,2,4,4
264,2022-04-01,3,3,3,4
264,2023-04-01,4,3,4,4
264,2024-04-01,4,5,4,4
265,2021-01-01,2,3,5,4
265,2022-01-01,2,2,3,4
265,2023-01-01,4,2,5,4
265,2024-01-01,4,4,4,4
265,2025-01-01,2,5,3,4
266,2021-02-01,3,4,3,4
266,2022-02-01,3,5,5,4
266,2023-02-01,3,4,3,4
266,2024-02-01,4,2,4,4
266,2025-02-01,3,5,5,4
267,2021-11-01,3,2,3,4
267,2022-11-01,4,5,3,4
267,2023-11-01,4,5,4,4
267,2024-11-01,3,2,3,4
268,2021-08-01,5,2,4,4
268,2022-08-01,5,4,3,4
268,2023-08-01,5,2,4,4
268,2024-08-01,3,5,3,4
269,2021-08-01,4,2,5,3
269,2022-08-01,3,5,5,3
269,2023-08-01,4,5,5,3
269,2024-08-01,4,4,3,3
270,2021-12-01,2,3,5,4
270,2022-12-01,4,5,3,4
270,2023-12-01,4,4,4,4
270,2024-12-01,2,3,5,4
271,2021-04-01,3,3,5,3
271,2022-04-01,3,2,5,3
271,2023-04-01,4,5,5,3
271,2024-04-01,2,3,5,3
272,2021-12-01,4,3,4,3
272,2022-12-01,2,5,3,3
272,2023-12-01,3,3,5,3
272,2024-12-01,2,5,5,3
273,2021-07-01,4,5,5,4
273,2022-07-01,3,3,5,4
273,2023-07-01,2,2,5,4
273,2024-07-01,3,3,4,4
274,2021-12-01,4,3,3,4
274,2022-12-01,2,5,5,4
274,2023-12-01,2,4,3,4
274,2024-12-01,3,3,3,4
275,2021-01-01,3,2,3,3
275,2022-01-01,2,4,4,3
275,2023-01-01,4,3,5,3
275,2024-01-01,4,3,3,3
275,2025-01-01,2,5,3,3
276,2021-03-01,5,3,4,4
276,2022-03-01,5,5,5,4
276,2023-03-01,5,4,5,4
276,2024-03-01,4,5,4,4
276,2025-03-01,4,2,5,4
277,2024-07-01,3,2,3,4
278,2021-02-01,3,5,3,4
278,2022-02-01,4,2,3,4
278,2023-02-01,2,3,4,4
278,2024-02-01,3,4,4,4
278,2025-02-01,3,3,3,4
279,2021-06-01,2,5,4,4
279,2022-06-01,2,3,4,4
279,2023-06-01,3,5,5,4
279,2024-06-01,3,3,3,4
280,2021-07-01,3,5,4,4
280,2022-07-01,3,4,3,4
280,2023-07-01,3,5,3,4
280,2024-07-01,2,2,5,4
281,2021-07-01,2,4,5,4
281,2022-07-01,4,5,3,4
281,2023-07-01,4,3,5,4
281,2024-07-01,4,5,5,4
282,2021-01-01,3,4,3,3
282,2022-01-01,4,2,4,3
282,2023-01-01,4,4,4,3
282,2024-01-01,2,4,4,3
282,2025-01-01,3,3,4,3
283,2021-10-01,4,3,4,4
283,2022-10-01,3,2,5,4
283,2023-10-01,4,5,5,4
283,2024-10-01,3,2,3,4
284,2021-05-01,4,5,3,4
284,2022-05-01,2,3,5,4
284,2023-05-01,2,5,5,4
284,2024-05-01,2,4,5,4
285,2021-08-01,2,4,1,4
285,2022-08-01,4,2,2,4
285,2023-08-01,2,2,3,4
285,2024-08-01,2,5,1,4
286,2021-08-01,5,3,3,4
286,2022-08-01,3,2,5,4
286,2023-08-01,3,4,3,4
286,2024-08-01,5,5,4,4
287,2021-05-01,4,4,4,4
287,2022-05-01,4,3,4,4
287,2023-05-01,4,4,4,4
287,2024-05-01,3,4,5,4
288,2021-08-01,4,3,5,4
288,2022-08-01,2,3,5,4
288,2023-08-01,3,4,3,4
288,2024-08-01,4,2,5,4
289,2021-07-01,3,5,4,4
289,2022-07-01,2,2,5,4
289,2023-07-01,2,5,3,4
289,2024-07-01,3,3,4,4
290,2021-09-01,3,4,4,4
290,2022-09-01,3,5,3,4
290,2023-09-01,4,5,5,4
290,2024-09-01,4,2,3,4
291,2021-05-01,2,5,2,4
291,2022-05-01,2,2,1,4
291,2023-05-01,2,2,2,4
291,2024-05-01,4,3,1,4
292,2021-11-01,3,5,3,4
292,2022-11-01,3,4,5,4
292,2023-11-01,3,3,3,4
292,2024-11-01,2,4,4,4
293,2021-07-01,3,3,3,4
293,2022-07-01,3,4,4,4
293,2023-07-01,2,4,4,4
293,2024-07-01,4,5,3,4
294,2021-03-01,4,3,3,4
294,2022-03-01,4,4,3,4
294,2023-03-01,4,4,4,4
294,2024-03-01,4,2,4,4
294,2025-03-01,4,3,3,4
295,2021-04-01,2,5,3,4
295,2022-04-01,2,4,1,4
295,2023-04-01,2,4,5,4
295,2024-04-01,3,2,4,4
296,2021-01-01,3,3,5,4
296,2022-01-01,5,5,5,4
296,2023-01-01,3,3,4,4
296,2024-01-01,4,2,4,4
296,2025-01-01,4,2,5,4
297,2021-09-01,4,2,4,4
297,2022-09-01,3,4,3,4
297,2023-09-01,2,5,5,4
297,2024-09-01,4,4,4,4
298,2021-11-01,2,2,2,4
298,2022-11-01,4,5,2,4
298,2023-11-01,2,4,1,4
298,2024-11-01,2,5,2,4
299,2021-11-01,2,5,5,3
299,2022-11-01,4,5,3,3
299,2023-11-01,4,5,3,3
299,2024-11-01,2,5,4,3
300,2021-04-01,4,4,5,4
300,2022-04-01,4,5,4,4
300,2023-04-01,2,2,3,4
300,2024-04-01,2,5,5,4
301,2021-03-01,2,3,5,3
301,2022-03-01,3,4,3,3
301,2023-03-01,4,4,5,3
301,2024-03-01,4,2,5,3
301,2025-03-01,2,2,4,3
302,2021-06-01,2,5,3,4
302,2022-06-01,4,4,5,4
302,2023-06-01,2,4,3,4
302,2024-06-01,3,5,5,4
303,2021-03-01,2,5,3,4
303,2022-03-01,4,2,5,4
303,2023-03-01,3,3,5,4
303,2024-03-01,3,4,5,4
303,2025-03-01,3,4,5,4
304,2021-07-01,4,2,4,4
304,2022-07-01,4,4,3,4
304,2023-07-01,4,3,5,4
304,2024-07-01,3,5,5,4
305,2021-01-01,3,4,3,4
305,2022-01-01,3,3,4,4
305,2023-01-01,3,3,3,4
305,2024-01-01,2,5,4,4
305,2025-01-01,2,5,5,4
306,2021-09-01,3,3,4,3
306,2022-09-01,2,2,3,3
306,2023-09-01,2,4,3,3
306,2024-09-01,2,4,5,3
307,2021-04-01,3,2,2,4
307,2022-04-01,4,4,3,4
307,2023-04-01,3,5,2,4
307,2024-04-01,4,5,2,4
308,2021-12-01,4,2,3,3
308,2022-12-01,3,5,3,3
308,2023-12-01,4,2,2,3
308,2024-12-01,4,4,2,3
309,2021-12-01,3,4,3,3
309,2022-12-01,2,3,5,3
309,2023-12-01,2,2,3,3
309,2024-12-01,4,2,4,3
310,2021-03-01,3,2,4,3
310,2022-03-01,2,5,4,3
310,2023-03-01,4,4,3,3
310,2024-03-01,2,3,5,3
310,2025-03-01,3,3,5,3
311,2021-01-01,3,2,3,4
311,2022-01-01,2,5,3,4
311,2023-01-01,4,2,4,4
311,2024-01-01,2,4,3,4
311,2025-01-01,2,2,4,4
312,2021-05-01,2,5,3,4
312,2022-05-01,2,2,4,4
312,2023-05-01,2,2,3,4
312,2024-05-01,2,3,5,4
313,2021-02-01,5,4,3,4
313,2022-02-01,4,4,5,4
313,2023-02-01,3,4,3,4
313,2024-02-01,3,2,4,4
313,2025-02-01,4,4,5,4
314,2021-03-01,3,2,5,4
314,2022-03-01,3,3,4,4
314,2023-03-01,2,2,5,4
314,2024-03-01,3,2,4,4
314,2025-03-01,3,3,4,4
315,2021-05-01,4,2,4,4
315,2022-05-01,2,3,3,4
315,2023-05-01,2,4,4,4
315,2024-05-01,4,4,5,4
316,2021-07-01,3,4,3,4
316,2022-07-01,4,5,5,4
316,2023-07-01,4,2,3,4
316,2024-07-01,3,2,5,4
317,2021-08-01,3,5,4,3
317,2022-08-01,3,3,4,3
317,2023-08-01,4,3,3,3
317,2024-08-01,4,4,3,3
318,2021-03-01,4,3,4,4
318,2022-03-01,4,5,3,4
318,2023-03-01,4,5,3,4
318,2024-03-01,3,4,3,4
318,2025-03-01,3,5,3,4
319,2021-07-01,4,3,2,3
319,2022-07-01,4,3,2,3
319,2023-07-01,2,2,1,3
319,2024-07-01,2,4,2,3
320,2021-12-01,2,5,3,3
320,2022-12-01,3,3,3,3
320,2023-12-01,3,2,4,3
320,2024-12-01,4,2,4,3
321,2021-11-01,3,4,3,4
321,2022-11-01,3,5,2,4
321,2023-11-01,2,2,2,4
321,2024-11-01,2,4,1,4
322,2021-02-01,2,5,5,4
322,2022-02-01,2,3,4,4
322,2023-02-01,4,3,3,4
322,2024-02-01,4,4,4,4
322,2025-02-01,4,2,5,4
323,2021-03-01,3,5,5,4
323,2022-03-01,3,3,3,4
323,2023-03-01,4,2,3,4
323,2024-03-01,2,2,3,4
323,2025-03-01,4,2,3,4
324,2021-11-01,2,3,4,4
324,2022-11-01,3,3,4,4
324,2023-11-01,2,3,4,4
324,2024-11-01,2,2,4,4
325,2021-12-01,3,2,5,4
325,2022-12-01,4,5,3,4
325,2023-12-01,2,2,3,4
325,2024-12-01,3,4,5,4
326,2021-08-01,3,5,5,4
326,2022-08-01,4,2,4,4
326,2023-08-01,2,3,3,4
326,2024-08-01,4,5,5,4
327,2021-10-01,4,5,3,4
327,2022-10-01,4,5,3,4
327,2023-10-01,3,2,3,4
327,2024-10-01,3,4,5,4
328,2021-07-01,3,2,5,4
328,2022-07-01,4,4,3,4
328,2023-07-01,5,3,4,4
328,2024-07-01,3,4,4,4
329,2021-02-01,2,2,5,3
329,2022-02-01,3,3,5,3
329,2023-02-01,3,2,5,3
329,2024-02-01,4,5,3,3
329,2025-02-01,2,3,3,3
330,2021-07-01,2,4,4,4
330,2022-07-01,2,5,3,4
330,2023-07-01,3,3,5,4
330,2024-07-01,4,3,5,4
331,2021-12-01,3,3,4,4
331,2022-12-01,4,3,5,4
331,2023-12-01,4,5,5,4
331,2024-12-01,4,3,5,4
332,2021-08-01,4,4,3,4
332,2022-08-01,3,5,4,4
332,2023-08-01,3,3,5,4
332,2024-08-01,2,5,5,4
333,2021-06-01,2,4,4,4
333,2022-06-01,2,3,4,4
333,2023-06-01,2,5,5,4
333,2024-06-01,4,3,3,4
334,2021-01-01,4,5,3,3
334,2022-01-01,4,2,3,3
334,2023-01-01,3,5,3,3
334,2024-01-01,4,2,3,3
334,2025-01-01,4,2,3,3
335,2021-05-01,4,2,3,4
335,2022-05-01,5,3,4,4
335,2023-05-01,3,2,3,4
335,2024-05-01,3,3,5,4
336,2021-10-01,2,2,4,4
336,2022-10-01,2,5,4,4
336,2023-10-01,3,5,3,4
336,2024-10-01,2,4,4,4
337,2021-01-01,4,3,5,4
337,2022-01-01,4,2,4,4
337,2023-01-01,3,4,4,4
337,2024-01-01,4,5,4,4
337,2025-01-01,5,2,4,4
338,2021-05-01,2,2,5,4
338,2022-05-01,3,2,4,4
338,2023-05-01,2,4,4,4
338,2024-05-01,4,3,5,4
339,2021-12-01,2,4,4,4
339,2022-12-01,4,5,5,4
339,2023-12-01,3,3,5,4
339,2024-12-01,4,2,5,4
340,2021-08-01,2,5,3,4
340,2022-08-01,3,5,3,4
340,2023-08-01,4,5,3,4
340,2024-08-01,2,2,4,4
341,2021-05-01,3,5,3,4
341,2022-05-01,4,2,5,4
341,2023-05-01,5,4,5,4
341,2024-05-01,5,4,4,4
342,2021-01-01,2,5,4,3
342,2022-01-01,3,5,3,3
342,2023-01-01,3,2,5,3
342,2024-01-01,4,2,4,3
342,2025-01-01,4,3,4,3
343,2021-12-01,4,4,5,4
343,2022-12-01,4,4,3,4
343,2023-12-01,3,5,3,4
343,2024-12-01,3,3,3,4
344,2021-08-01,4,2,5,4
344,2022-08-01,2,3,4,4
344,2023-08-01,4,4,3,4
344,2024-08-01,3,4,4,4
345,2021-07-01,3,3,4,4
345,2022-07-01,4,2,5,4
345,2023-07-01,4,5,3,4
345,2024-07-01,2,3,3,4
346,2021-02-01,4,5,4,4
346,2022-02-01,4,2,3,4
346,2023-02-01,3,4,3,4
346,2024-02-01,4,5,5,4
346,2025-02-01,4,5,5,4
347,2021-11-01,3,4,5,4
347,2022-11-01,4,3,4,4
347,2023-11-01,4,2,3,4
347,2024-11-01,2,2,3,4
348,2021-08-01,4,4,4,4
348,2022-08-01,4,2,4,4
348,2023-08-01,4,2,3,4
348,2024-08-01,2,3,4,4
349,2021-11-01,5,2,5,4
349,2022-11-01,4,5,3,4
349,2023-11-01,5,3,4,4
349,2024-11-01,3,2,4,4
350,2021-04-01,2,2,5,3
350,2022-04-01,3,4,5,3
350,2023-04-01,3,4,5,3
350,2024-04-01,4,5,5,3
351,2021-10-01,3,3,4,4
351,2022-10-01,3,2,5,4
351,2023-10-01,2,5,3,4
351,2024-10-01,2,2,4,4
352,2021-12-01,2,5,4,4
352,2022-12-01,4,2,3,4
352,2023-12-01,4,3,4,4
352,2024-12-01,4,2,4,4
353,2021-12-01,3,3,5,4
353,2022-12-01,4,4,4,4
353,2023-12-01,5,2,5,4
353,2024-12-01,3,5,5,4
354,2021-02-01,3,3,4,3
354,2022-02-01,3,4,3,3
354,2023-02-01,4,2,5,3
354,2024-02-01,2,5,4,3
354,2025-02-01,2,4,4,3
355,2021-06-01,3,3,1,4
355,2022-06-01,3,5,3,4
355,2023-06-01,4,5,1,4
355,2024-06-01,5,3,1,4
356,2021-03-01,4,3,5,4
356,2022-03-01,2,3,3,4
356,2023-03-01,2,5,3,4
356,2024-03-01,2,4,5,4
356,2025-03-01,4,3,3,4
357,2021-11-01,3,4,5,3
357,2022-11-01,2,3,5,3
357,2023-11-01,4,3,3,3
357,2024-11-01,2,4,4,3
358,2021-04-01,2,5,4,3
358,2022-04-01,4,4,3,3
358,2023-04-01,2,3,5,3
358,2024-04-01,2,5,3,3
359,2021-12-01,4,4,3,4
359,2022-12-01,5,5,5,4
359,2023-12-01,5,4,3,4
359,2024-12-01,3,2,4,4
360,2021-04-01,4,3,3,3
360,2022-04-01,3,2,4,3
360,2023-04-01,2,3,3,3
360,2024-04-01,2,4,4,3
361,2021-03-01,4,4,5,4
361,2022-03-01,3,5,3,4
361,2023-03-01,5,3,4,4
361,2024-03-01,3,3,4,4
361,2025-03-01,4,4,4,4
362,2021-12-01,4,4,5,4
362,2022-12-01,4,5,4,4
362,2023-12-01,4,2,4,4
362,2024-12-01,2,2,4,4
363,2021-01-01,4,3,3,4
363,2022-01-01,3,5,4,4
363,2023-01-01,5,5,4,4
363,2024-01-01,3,4,4,4
363,2025-01-01,5,4,5,4
364,2021-07-01,2,4,4,4
364,2022-07-01,3,2,3,4
364,2023-07-01,3,3,5,4
364,2024-07-01,2,4,4,4
365,2021-01-01,4,2,3,4
365,2022-01-01,3,5,4,4
365,2023-01-01,2,3,5,4
365,2024-01-01,3,4,4,4
365,2025-01-01,3,3,4,4
366,2021-11-01,4,4,4,4
366,2022-11-01,4,4,5,4
366,2023-11-01,3,2,3,4
366,2024-11-01,4,3,3,4
367,2021-02-01,2,4,2,3
367,2022-02-01,4,2,1,3
367,2023-02-01,3,2,3,3
367,2024-02-01,3,3,1,3
367,2025-02-01,2,4,3,3
368,2022-07-01,5,3,5,4
368,2023-07-01,4,4,5,4
368,2024-07-01,4,2,3,4
369,2021-02-01,4,3,4,4
369,2022-02-01,4,2,4,4
369,2023-02-01,3,4,5,4
369,2024-02-01,3,3,5,4
369,2025-02-01,3,5,3,4
370,2021-12-01,4,3,5,4
370,2022-12-01,2,5,4,4
370,2023-12-01,4,3,3,4
370,2024-12-01,4,5,3,4
371,2021-12-01,3,2,5,4
371,2022-12-01,3,5,4,4
371,2023-12-01,4,5,5,4
371,2024-12-01,2,4,5,4
372,2021-01-01,4,4,4,4
372,2022-01-01,3,4,5,4
372,2023-01-01,4,5,3,4
372,2024-01-01,2,4,5,4
372,2025-01-01,3,2,3,4
373,2023-05-01,3,4,2,4
373,2024-05-01,2,3,2,4
374,2021-11-01,4,2,4,4
374,2022-11-01,2,5,4,4
374,2023-11-01,4,4,5,4
374,2024-11-01,3,3,5,4
375,2021-07-01,2,3,1,3
375,2022-07-01,4,5,3,3
375,2023-07-01,2,3,1,3
375,2024-07-01,3,3,1,3
376,2021-12-01,3,5,3,4
376,2022-12-01,4,3,4,4
376,2023-12-01,2,5,5,4
376,2024-12-01,2,4,5,4
377,2021-04-01,3,3,5,4
377,2022-04-01,2,3,3,4
377,2023-04-01,4,2,3,4
377,2024-04-01,2,2,5,4
378,2021-08-01,2,5,3,4
378,2022-08-01,2,2,3,4
378,2023-08-01,3,4,4,4
378,2024-08-01,3,4,5,4
379,2021-04-01,3,4,5,4
379,2022-04-01,4,2,3,4
379,2023-04-01,4,3,4,4
379,2024-04-01,3,5,5,4
380,2021-09-01,4,3,4,4
380,2022-09-01,3,3,4,4
380,2023-09-01,4,3,4,4
380,2024-09-01,3,2,4,4
381,2021-09-01,3,5,3,3
381,2022-09-01,4,4,5,3
381,2023-09-01,4,3,3,3
381,2024-09-01,4,4,3,3
382,2021-08-01,3,4,3,4
382,2022-08-01,2,5,3,4
382,2023-08-01,4,4,4,4
382,2024-08-01,2,5,5,4
383,2021-08-01,4,4,5,4
383,2022-08-01,2,4,5,4
383,2023-08-01,2,4,4,4
383,2024-08-01,2,2,3,4
384,2021-08-01,4,5,5,4
384,2022-08-01,2,3,4,4
384,2023-08-01,2,4,5,4
384,2024-08-01,3,2,3,4
385,2021-10-01,2,3,3,4
385,2022-10-01,2,2,4,4
385,2023-10-01,4,5,4,4
385,2024-10-01,4,2,3,4
386,2024-11-01,3,3,1,4
387,2021-06-01,4,4,5,4
387,2022-06-01,3,5,4,4
387,2023-06-01,4,5,3,4
387,2024-06-01,2,2,5,4
388,2021-09-01,4,3,4,4
388,2022-09-01,3,5,3,4
388,2023-09-01,3,5,3,4
388,2024-09-01,5,5,4,4
389,2021-04-01,3,3,4,4
389,2022-04-01,4,3,4,4
389,2023-04-01,3,3,5,4
389,2024-04-01,2,5,4,4
390,2022-09-01,2,3,1,4
390,2023-09-01,3,2,1,4
390,2024-09-01,4,3,1,4
391,2021-03-01,2,2,5,4
391,2022-03-01,2,3,4,4
391,2023-03-01,2,3,3,4
391,2024-03-01,4,5,4,4
391,2025-03-01,3,2,3,4
392,2021-05-01,3,5,3,4
392,2022-05-01,4,2,4,4
392,2023-05-01,3,5,4,4
392,2024-05-01,4,2,5,4
393,2021-10-01,3,5,3,3
393,2022-10-01,2,4,4,3
393,2023-10-01,3,5,4,3
393,2024-10-01,3,5,4,3
394,2021-09-01,4,5,5,4
394,2022-09-01,3,3,3,4
394,2023-09-01,2,4,5,4
394,2024-09-01,4,3,3,4
395,2021-12-01,4,2,3,4
395,2022-12-01,4,4,4,4
395,2023-12-01,4,5,5,4
395,2024-12-01,3,5,4,4
396,2021-09-01,3,3,5,4
396,2022-09-01,5,5,4,4
396,2023-09-01,4,5,4,4
396,2024-09-01,5,2,5,4
397,2021-04-01,3,2,3,4
397,2022-04-01,3,5,4,4
397,2023-04-01,3,2,4,4
397,2024-04-01,2,3,5,4
398,2021-11-01,2,5,5,4
398,2022-11-01,3,3,5,4
398,2023-11-01,2,3,4,4
398,2024-11-01,4,3,5,4
399,2021-12-01,3,3,4,3
399,2022-12-01,4,5,3,3
399,2023-12-01,4,5,4,3
399,2024-12-01,4,5,3,3
400,2021-01-01,4,3,4,4
400,2022-01-01,4,5,3,4
400,2023-01-01,3,2,4,4
400,2024-01-01,2,5,3,4
400,2025-01-01,4,5,4,4
